id,name,city,code,phone_prefix,state_id:id,country_id:id
50001,50001,Medellín,5001,4,res_country_state_co_05,base.co
50002,50002,Medellín,5001,4,res_country_state_co_05,base.co
50003,50003,Medellín,5001,4,res_country_state_co_05,base.co
50004,50004,Medellín,5001,4,res_country_state_co_05,base.co
50005,50005,Medellín,5001,4,res_country_state_co_05,base.co
50006,50006,Medellín,5001,4,res_country_state_co_05,base.co
50007,50007,Medellín,5001,4,res_country_state_co_05,base.co
50010,50010,Medellín,5001,4,res_country_state_co_05,base.co
50011,50011,Medellín,5001,4,res_country_state_co_05,base.co
50012,50012,Medellín,5001,4,res_country_state_co_05,base.co
50013,50013,Medellín,5001,4,res_country_state_co_05,base.co
50014,50014,Medellín,5001,4,res_country_state_co_05,base.co
50015,50015,Medellín,5001,4,res_country_state_co_05,base.co
50016,50016,Medellín,5001,4,res_country_state_co_05,base.co
50017,50017,Medellín,5001,4,res_country_state_co_05,base.co
50018,50018,Medellín,5001,4,res_country_state_co_05,base.co
50020,50020,Medellín,5001,4,res_country_state_co_05,base.co
50021,50021,Medellín,5001,4,res_country_state_co_05,base.co
50022,50022,Medellín,5001,4,res_country_state_co_05,base.co
50023,50023,Medellín,5001,4,res_country_state_co_05,base.co
50024,50024,Medellín,5001,4,res_country_state_co_05,base.co
50025,50025,Medellín,5001,4,res_country_state_co_05,base.co
50026,50026,Medellín,5001,4,res_country_state_co_05,base.co
50027,50027,Medellín,5001,4,res_country_state_co_05,base.co
50028,50028,Medellín,5001,4,res_country_state_co_05,base.co
50029,50029,Medellín,5001,4,res_country_state_co_05,base.co
50030,50030,Medellín,5001,4,res_country_state_co_05,base.co
50031,50031,Medellín,5001,4,res_country_state_co_05,base.co
50032,50032,Medellín,5001,4,res_country_state_co_05,base.co
50033,50033,Medellín,5001,4,res_country_state_co_05,base.co
50034,50034,Medellín,5001,4,res_country_state_co_05,base.co
50035,50035,Medellín,5001,4,res_country_state_co_05,base.co
50036,50036,Medellín,5001,4,res_country_state_co_05,base.co
50037,50037,Medellín,5001,4,res_country_state_co_05,base.co
50040,50040,Medellín,5001,4,res_country_state_co_05,base.co
50041,50041,Medellín,5001,4,res_country_state_co_05,base.co
50042,50042,Medellín,5001,4,res_country_state_co_05,base.co
50043,50043,Medellín,5001,4,res_country_state_co_05,base.co
50044,50044,Medellín,5001,4,res_country_state_co_05,base.co
50047,50047,Medellín,5001,4,res_country_state_co_05,base.co
50048,50048,Medellín,5001,4,res_country_state_co_05,base.co
51010,51010,San Pedro De Los Milagros,5664,4,res_country_state_co_05,base.co
51017,51017,San Pedro De Los Milagros,5664,4,res_country_state_co_05,base.co
51020,51020,Barbosa,5079,4,res_country_state_co_05,base.co
51027,51027,Barbosa,5079,4,res_country_state_co_05,base.co
51028,51028,Barbosa,5079,4,res_country_state_co_05,base.co
51030,51030,Girardota,5308,4,res_country_state_co_05,base.co
51037,51037,Girardota,5308,4,res_country_state_co_05,base.co
51038,51038,Girardota,5308,4,res_country_state_co_05,base.co
51040,51040,Copacabana,5212,4,res_country_state_co_05,base.co
51047,51047,Copacabana,5212,4,res_country_state_co_05,base.co
51048,51048,Copacabana,5212,4,res_country_state_co_05,base.co
51050,51050,Bello,5088,4,res_country_state_co_05,base.co
51051,51051,Bello,5088,4,res_country_state_co_05,base.co
51052,51052,Bello,5088,4,res_country_state_co_05,base.co
51053,51053,Bello,5088,4,res_country_state_co_05,base.co
51054,51054,Bello,5088,4,res_country_state_co_05,base.co
51057,51057,Bello,5088,4,res_country_state_co_05,base.co
51058,51058,Bello,5088,4,res_country_state_co_05,base.co
51059,51059,Bello,5088,4,res_country_state_co_05,base.co
51070,51070,San Jerónimo,5656,4,res_country_state_co_05,base.co
51077,51077,San Jerónimo,5656,4,res_country_state_co_05,base.co
51410,51410,San José De La Montaña,5658,4,res_country_state_co_05,base.co
51417,51417,San José De La Montaña,5658,4,res_country_state_co_05,base.co
51420,51420,Belmira,5086,4,res_country_state_co_05,base.co
51427,51427,Belmira,5086,4,res_country_state_co_05,base.co
51430,51430,Entrerríos,5264,4,res_country_state_co_05,base.co
51437,51437,Entrerríos,5264,4,res_country_state_co_05,base.co
51440,51440,Sopetrán,5761,4,res_country_state_co_05,base.co
51447,51447,Sopetrán,5761,4,res_country_state_co_05,base.co
51448,51448,Sopetrán,5761,4,res_country_state_co_05,base.co
51450,51450,Olaya,5501,4,res_country_state_co_05,base.co
51457,51457,Olaya,5501,4,res_country_state_co_05,base.co
51460,51460,Liborina,5411,4,res_country_state_co_05,base.co
51467,51467,Liborina,5411,4,res_country_state_co_05,base.co
51468,51468,Liborina,5411,4,res_country_state_co_05,base.co
51810,51810,Angostura,5038,4,res_country_state_co_05,base.co
51817,51817,Angostura,5038,4,res_country_state_co_05,base.co
51818,51818,Angostura,5038,4,res_country_state_co_05,base.co
51820,51820,Guadalupe,5315,4,res_country_state_co_05,base.co
51827,51827,Guadalupe,5315,4,res_country_state_co_05,base.co
51830,51830,Gómez Plata,5310,4,res_country_state_co_05,base.co
51837,51837,Gómez Plata,5310,4,res_country_state_co_05,base.co
51838,51838,Gómez Plata,5310,4,res_country_state_co_05,base.co
51840,51840,Carolina,5150,4,res_country_state_co_05,base.co
51847,51847,Carolina,5150,4,res_country_state_co_05,base.co
51850,51850,Donmatías,5237,4,res_country_state_co_05,base.co
51857,51857,Donmatías,5237,4,res_country_state_co_05,base.co
51858,51858,Donmatías,5237,4,res_country_state_co_05,base.co
51860,51860,Santa Rosa De Osos,5686,4,res_country_state_co_05,base.co
51867,51867,Santa Rosa De Osos,5686,4,res_country_state_co_05,base.co
51868,51868,Santa Rosa De Osos,5686,4,res_country_state_co_05,base.co
52010,52010,Valdivia,5854,4,res_country_state_co_05,base.co
52017,52017,Valdivia,5854,4,res_country_state_co_05,base.co
52018,52018,Valdivia,5854,4,res_country_state_co_05,base.co
52020,52020,Campamento,5134,4,res_country_state_co_05,base.co
52027,52027,Campamento,5134,4,res_country_state_co_05,base.co
52030,52030,Yarumal,5887,4,res_country_state_co_05,base.co
52037,52037,Yarumal,5887,4,res_country_state_co_05,base.co
52038,52038,Yarumal,5887,4,res_country_state_co_05,base.co
52040,52040,San Andrés De Cuerquía,5647,4,res_country_state_co_05,base.co
52047,52047,San Andrés De Cuerquía,5647,4,res_country_state_co_05,base.co
52050,52050,Toledo,5819,4,res_country_state_co_05,base.co
52057,52057,Toledo,5819,4,res_country_state_co_05,base.co
52060,52060,Briceño,5107,4,res_country_state_co_05,base.co
52067,52067,Briceño,5107,4,res_country_state_co_05,base.co
52068,52068,Briceño,5107,4,res_country_state_co_05,base.co
52070,52070,Ituango,5361,4,res_country_state_co_05,base.co
52077,52077,Ituango,5361,4,res_country_state_co_05,base.co
52078,52078,Ituango,5361,4,res_country_state_co_05,base.co
52079,52079,Ituango,5361,4,res_country_state_co_05,base.co
52410,52410,Caucasia,5154,4,res_country_state_co_05,base.co
52417,52417,Caucasia,5154,4,res_country_state_co_05,base.co
52418,52418,Caucasia,5154,4,res_country_state_co_05,base.co
52420,52420,Nechí,5495,4,res_country_state_co_05,base.co
52427,52427,Nechí,5495,4,res_country_state_co_05,base.co
52428,52428,Nechí,5495,4,res_country_state_co_05,base.co
52430,52430,El Bagre,5250,4,res_country_state_co_05,base.co
52437,52437,El Bagre,5250,4,res_country_state_co_05,base.co
52438,52438,El Bagre,5250,4,res_country_state_co_05,base.co
52440,52440,Zaragoza,5895,4,res_country_state_co_05,base.co
52447,52447,Zaragoza,5895,4,res_country_state_co_05,base.co
52448,52448,Zaragoza,5895,4,res_country_state_co_05,base.co
52450,52450,Cáceres,5120,4,res_country_state_co_05,base.co
52457,52457,Cáceres,5120,4,res_country_state_co_05,base.co
52458,52458,Cáceres,5120,4,res_country_state_co_05,base.co
52460,52460,Tarazá,5790,4,res_country_state_co_05,base.co
52467,52467,Tarazá,5790,4,res_country_state_co_05,base.co
52468,52468,Tarazá,5790,4,res_country_state_co_05,base.co
52810,52810,Segovia,5736,4,res_country_state_co_05,base.co
52817,52817,Segovia,5736,4,res_country_state_co_05,base.co
52818,52818,Segovia,5736,4,res_country_state_co_05,base.co
52820,52820,Remedios,5604,4,res_country_state_co_05,base.co
52827,52827,Remedios,5604,4,res_country_state_co_05,base.co
52828,52828,Remedios,5604,4,res_country_state_co_05,base.co
52830,52830,Vegachí,5858,4,res_country_state_co_05,base.co
52837,52837,Vegachí,5858,4,res_country_state_co_05,base.co
52840,52840,Amalfi,5031,4,res_country_state_co_05,base.co
52847,52847,Amalfi,5031,4,res_country_state_co_05,base.co
52848,52848,Amalfi,5031,4,res_country_state_co_05,base.co
52850,52850,Anorí,5040,4,res_country_state_co_05,base.co
52857,52857,Anorí,5040,4,res_country_state_co_05,base.co
53010,53010,Yalí,5885,4,res_country_state_co_05,base.co
53017,53017,Yalí,5885,4,res_country_state_co_05,base.co
53020,53020,Yolombó,5890,4,res_country_state_co_05,base.co
53027,53027,Yolombó,5890,4,res_country_state_co_05,base.co
53028,53028,Yolombó,5890,4,res_country_state_co_05,base.co
53030,53030,San Roque,5670,4,res_country_state_co_05,base.co
53037,53037,San Roque,5670,4,res_country_state_co_05,base.co
53040,53040,Santo Domingo,5690,4,res_country_state_co_05,base.co
53047,53047,Santo Domingo,5690,4,res_country_state_co_05,base.co
53048,53048,Santo Domingo,5690,4,res_country_state_co_05,base.co
53050,53050,Cisneros,5190,4,res_country_state_co_05,base.co
53057,53057,Cisneros,5190,4,res_country_state_co_05,base.co
53410,53410,Yondó,5893,4,res_country_state_co_05,base.co
53417,53417,Yondó,5893,4,res_country_state_co_05,base.co
53418,53418,Yondó,5893,4,res_country_state_co_05,base.co
53420,53420,Puerto Berrío,5579,4,res_country_state_co_05,base.co
53427,53427,Puerto Berrío,5579,4,res_country_state_co_05,base.co
53428,53428,Puerto Berrío,5579,4,res_country_state_co_05,base.co
53430,53430,Puerto Nare,5585,4,res_country_state_co_05,base.co
53437,53437,Puerto Nare,5585,4,res_country_state_co_05,base.co
53440,53440,Puerto Triunfo,5591,4,res_country_state_co_05,base.co
53447,53447,Puerto Triunfo,5591,4,res_country_state_co_05,base.co
53448,53448,Puerto Triunfo,5591,4,res_country_state_co_05,base.co
53450,53450,Caracolí,5142,4,res_country_state_co_05,base.co
53457,53457,Caracolí,5142,4,res_country_state_co_05,base.co
53460,53460,Maceo,5425,4,res_country_state_co_05,base.co
53467,53467,Maceo,5425,4,res_country_state_co_05,base.co
53810,53810,Concepción,5206,4,res_country_state_co_05,base.co
53817,53817,Concepción,5206,4,res_country_state_co_05,base.co
53820,53820,Alejandría,5021,4,res_country_state_co_05,base.co
53827,53827,Alejandría,5021,4,res_country_state_co_05,base.co
53830,53830,San Rafael,5667,4,res_country_state_co_05,base.co
53837,53837,San Rafael,5667,4,res_country_state_co_05,base.co
53838,53838,San Rafael,5667,4,res_country_state_co_05,base.co
53840,53840,Guatapé,5321,4,res_country_state_co_05,base.co
53847,53847,Guatapé,5321,4,res_country_state_co_05,base.co
53850,53850,Peñol,5541,4,res_country_state_co_05,base.co
53857,53857,Peñol,5541,4,res_country_state_co_05,base.co
54010,54010,San Vicente Ferrer,5674,4,res_country_state_co_05,base.co
54017,54017,San Vicente Ferrer,5674,4,res_country_state_co_05,base.co
54018,54018,San Vicente Ferrer,5674,4,res_country_state_co_05,base.co
54020,54020,Marinilla,5440,4,res_country_state_co_05,base.co
54027,54027,Marinilla,5440,4,res_country_state_co_05,base.co
54028,54028,Marinilla,5440,4,res_country_state_co_05,base.co
54030,54030,El Carmen De Viboral,5148,4,res_country_state_co_05,base.co
54037,54037,El Carmen De Viboral,5148,4,res_country_state_co_05,base.co
54038,54038,El Carmen De Viboral,5148,4,res_country_state_co_05,base.co
54040,54040,Rionegro,5615,4,res_country_state_co_05,base.co
54047,54047,Rionegro,5615,4,res_country_state_co_05,base.co
54048,54048,Rionegro,5615,4,res_country_state_co_05,base.co
54050,54050,Guarne,5318,4,res_country_state_co_05,base.co
54057,54057,Guarne,5318,4,res_country_state_co_05,base.co
54058,54058,Guarne,5318,4,res_country_state_co_05,base.co
54410,54410,Granada,5313,4,res_country_state_co_05,base.co
54417,54417,Granada,5313,4,res_country_state_co_05,base.co
54420,54420,San Carlos,5649,4,res_country_state_co_05,base.co
54427,54427,San Carlos,5649,4,res_country_state_co_05,base.co
54428,54428,San Carlos,5649,4,res_country_state_co_05,base.co
54430,54430,San Luis,5660,4,res_country_state_co_05,base.co
54437,54437,San Luis,5660,4,res_country_state_co_05,base.co
54438,54438,San Luis,5660,4,res_country_state_co_05,base.co
54440,54440,Cocorná,5197,4,res_country_state_co_05,base.co
54447,54447,Cocorná,5197,4,res_country_state_co_05,base.co
54448,54448,Cocorná,5197,4,res_country_state_co_05,base.co
54450,54450,El Santuario,5697,4,res_country_state_co_05,base.co
54457,54457,El Santuario,5697,4,res_country_state_co_05,base.co
54810,54810,San Francisco,5652,4,res_country_state_co_05,base.co
54817,54817,San Francisco,5652,4,res_country_state_co_05,base.co
54818,54818,San Francisco,5652,4,res_country_state_co_05,base.co
54820,54820,Sonsón,5756,4,res_country_state_co_05,base.co
54827,54827,Sonsón,5756,4,res_country_state_co_05,base.co
54828,54828,Sonsón,5756,4,res_country_state_co_05,base.co
54829,54829,Sonsón,5756,4,res_country_state_co_05,base.co
54830,54830,Argelia,5055,4,res_country_state_co_05,base.co
54837,54837,Argelia,5055,4,res_country_state_co_05,base.co
54838,54838,Argelia,5055,4,res_country_state_co_05,base.co
54840,54840,Nariño,5483,4,res_country_state_co_05,base.co
54847,54847,Nariño,5483,4,res_country_state_co_05,base.co
54848,54848,Nariño,5483,4,res_country_state_co_05,base.co
55010,55010,La Ceja,5376,4,res_country_state_co_05,base.co
55017,55017,La Ceja,5376,4,res_country_state_co_05,base.co
55018,55018,La Ceja,5376,4,res_country_state_co_05,base.co
55020,55020,La Unión,5400,4,res_country_state_co_05,base.co
55027,55027,La Unión,5400,4,res_country_state_co_05,base.co
55028,55028,La Unión,5400,4,res_country_state_co_05,base.co
55030,55030,Abejorral,5002,4,res_country_state_co_05,base.co
55037,55037,Abejorral,5002,4,res_country_state_co_05,base.co
55038,55038,Abejorral,5002,4,res_country_state_co_05,base.co
55040,55040,Montebello,5467,4,res_country_state_co_05,base.co
55047,55047,Montebello,5467,4,res_country_state_co_05,base.co
55048,55048,Montebello,5467,4,res_country_state_co_05,base.co
55050,55050,Santa Bárbara,5679,4,res_country_state_co_05,base.co
55057,55057,Santa Bárbara,5679,4,res_country_state_co_05,base.co
55058,55058,Santa Bárbara,5679,4,res_country_state_co_05,base.co
55060,55060,La Pintada,5390,4,res_country_state_co_05,base.co
55067,55067,La Pintada,5390,4,res_country_state_co_05,base.co
55068,55068,La Pintada,5390,4,res_country_state_co_05,base.co
55070,55070,Fredonia,5282,4,res_country_state_co_05,base.co
55077,55077,Fredonia,5282,4,res_country_state_co_05,base.co
55078,55078,Fredonia,5282,4,res_country_state_co_05,base.co
55410,55410,Itagüí,5360,4,res_country_state_co_05,base.co
55411,55411,Itagüí,5360,4,res_country_state_co_05,base.co
55412,55412,Itagüí,5360,4,res_country_state_co_05,base.co
55413,55413,Itagüí,5360,4,res_country_state_co_05,base.co
55417,55417,Itagüí,5360,4,res_country_state_co_05,base.co
55420,55420,Envigado,5266,4,res_country_state_co_05,base.co
55421,55421,Envigado,5266,4,res_country_state_co_05,base.co
55422,55422,Envigado,5266,4,res_country_state_co_05,base.co
55427,55427,Envigado,5266,4,res_country_state_co_05,base.co
55428,55428,Envigado,5266,4,res_country_state_co_05,base.co
55430,55430,Retiro,5607,4,res_country_state_co_05,base.co
55437,55437,Retiro,5607,4,res_country_state_co_05,base.co
55438,55438,Retiro,5607,4,res_country_state_co_05,base.co
55440,55440,Caldas,5129,4,res_country_state_co_05,base.co
55447,55447,Caldas,5129,4,res_country_state_co_05,base.co
55448,55448,Caldas,5129,4,res_country_state_co_05,base.co
55450,55450,Sabaneta,5631,4,res_country_state_co_05,base.co
55457,55457,Sabaneta,5631,4,res_country_state_co_05,base.co
55460,55460,La Estrella,5380,4,res_country_state_co_05,base.co
55467,55467,La Estrella,5380,4,res_country_state_co_05,base.co
55468,55468,La Estrella,5380,4,res_country_state_co_05,base.co
55810,55810,Ebéjico,5240,4,res_country_state_co_05,base.co
55817,55817,Ebéjico,5240,4,res_country_state_co_05,base.co
55818,55818,Ebéjico,5240,4,res_country_state_co_05,base.co
55820,55820,Heliconia,5347,4,res_country_state_co_05,base.co
55827,55827,Heliconia,5347,4,res_country_state_co_05,base.co
55830,55830,Angelópolis,5036,4,res_country_state_co_05,base.co
55837,55837,Angelópolis,5036,4,res_country_state_co_05,base.co
55840,55840,Amagá,5030,4,res_country_state_co_05,base.co
55847,55847,Amagá,5030,4,res_country_state_co_05,base.co
55848,55848,Amagá,5030,4,res_country_state_co_05,base.co
55850,55850,Titiribí,5809,4,res_country_state_co_05,base.co
55857,55857,Titiribí,5809,4,res_country_state_co_05,base.co
55858,55858,Titiribí,5809,4,res_country_state_co_05,base.co
55860,55860,Armenia,5059,4,res_country_state_co_05,base.co
55867,55867,Armenia,5059,4,res_country_state_co_05,base.co
56010,56010,Jericó,5368,4,res_country_state_co_05,base.co
56017,56017,Jericó,5368,4,res_country_state_co_05,base.co
56020,56020,Támesis,5789,4,res_country_state_co_05,base.co
56027,56027,Támesis,5789,4,res_country_state_co_05,base.co
56028,56028,Támesis,5789,4,res_country_state_co_05,base.co
56030,56030,Valparaíso,5856,4,res_country_state_co_05,base.co
56037,56037,Valparaíso,5856,4,res_country_state_co_05,base.co
56040,56040,Caramanta,5145,4,res_country_state_co_05,base.co
56047,56047,Caramanta,5145,4,res_country_state_co_05,base.co
56050,56050,Jardín,5364,4,res_country_state_co_05,base.co
56057,56057,Jardín,5364,4,res_country_state_co_05,base.co
56060,56060,Andes,5034,4,res_country_state_co_05,base.co
56067,56067,Andes,5034,4,res_country_state_co_05,base.co
56068,56068,Andes,5034,4,res_country_state_co_05,base.co
56070,56070,Betania,5091,4,res_country_state_co_05,base.co
56077,56077,Betania,5091,4,res_country_state_co_05,base.co
56410,56410,Concordia,5209,4,res_country_state_co_05,base.co
56417,56417,Concordia,5209,4,res_country_state_co_05,base.co
56420,56420,Venecia,5861,4,res_country_state_co_05,base.co
56427,56427,Venecia,5861,4,res_country_state_co_05,base.co
56430,56430,Tarso,5792,4,res_country_state_co_05,base.co
56437,56437,Tarso,5792,4,res_country_state_co_05,base.co
56438,56438,Tarso,5792,4,res_country_state_co_05,base.co
56440,56440,Pueblorrico,5576,4,res_country_state_co_05,base.co
56447,56447,Pueblorrico,5576,4,res_country_state_co_05,base.co
56450,56450,Hispania,5353,4,res_country_state_co_05,base.co
56457,56457,Hispania,5353,4,res_country_state_co_05,base.co
56460,56460,Ciudad Bolívar,5101,4,res_country_state_co_05,base.co
56467,56467,Ciudad Bolívar,5101,4,res_country_state_co_05,base.co
56468,56468,Ciudad Bolívar,5101,4,res_country_state_co_05,base.co
56470,56470,Salgar,5642,4,res_country_state_co_05,base.co
56477,56477,Salgar,5642,4,res_country_state_co_05,base.co
56478,56478,Salgar,5642,4,res_country_state_co_05,base.co
56810,56810,Murindó,5475,4,res_country_state_co_05,base.co
56817,56817,Murindó,5475,4,res_country_state_co_05,base.co
56818,56818,Murindó,5475,4,res_country_state_co_05,base.co
56820,56820,Vigía Del Fuerte,5873,4,res_country_state_co_05,base.co
56827,56827,Vigía Del Fuerte,5873,4,res_country_state_co_05,base.co
56828,56828,Vigía Del Fuerte,5873,4,res_country_state_co_05,base.co
56830,56830,Urrao,5847,4,res_country_state_co_05,base.co
56837,56837,Urrao,5847,4,res_country_state_co_05,base.co
56838,56838,Urrao,5847,4,res_country_state_co_05,base.co
56840,56840,Caicedo,5125,4,res_country_state_co_05,base.co
56847,56847,Caicedo,5125,4,res_country_state_co_05,base.co
56850,56850,Anzá,5044,4,res_country_state_co_05,base.co
56857,56857,Anzá,5044,4,res_country_state_co_05,base.co
56858,56858,Anzá,5044,4,res_country_state_co_05,base.co
56860,56860,Betulia,5093,4,res_country_state_co_05,base.co
56867,56867,Betulia,5093,4,res_country_state_co_05,base.co
56868,56868,Betulia,5093,4,res_country_state_co_05,base.co
57010,57010,Peque,5543,4,res_country_state_co_05,base.co
57017,57017,Peque,5543,4,res_country_state_co_05,base.co
57018,57018,Peque,5543,4,res_country_state_co_05,base.co
57020,57020,Sabanalarga,5628,4,res_country_state_co_05,base.co
57027,57027,Sabanalarga,5628,4,res_country_state_co_05,base.co
57028,57028,Sabanalarga,5628,4,res_country_state_co_05,base.co
57030,57030,Buriticá,5113,4,res_country_state_co_05,base.co
57037,57037,Buriticá,5113,4,res_country_state_co_05,base.co
57038,57038,Buriticá,5113,4,res_country_state_co_05,base.co
57040,57040,Giraldo,5306,4,res_country_state_co_05,base.co
57047,57047,Giraldo,5306,4,res_country_state_co_05,base.co
57050,57050,Santa Fé De Antioquia,5042,4,res_country_state_co_05,base.co
57057,57057,Santa Fé De Antioquia,5042,4,res_country_state_co_05,base.co
57058,57058,Santa Fé De Antioquia,5042,4,res_country_state_co_05,base.co
57060,57060,Cañasgordas,5138,4,res_country_state_co_05,base.co
57067,57067,Cañasgordas,5138,4,res_country_state_co_05,base.co
57068,57068,Cañasgordas,5138,4,res_country_state_co_05,base.co
57410,57410,Chigorodó,5172,4,res_country_state_co_05,base.co
57417,57417,Chigorodó,5172,4,res_country_state_co_05,base.co
57418,57418,Chigorodó,5172,4,res_country_state_co_05,base.co
57420,57420,Mutatá,5480,4,res_country_state_co_05,base.co
57427,57427,Mutatá,5480,4,res_country_state_co_05,base.co
57428,57428,Mutatá,5480,4,res_country_state_co_05,base.co
57430,57430,Dabeiba,5234,4,res_country_state_co_05,base.co
57437,57437,Dabeiba,5234,4,res_country_state_co_05,base.co
57438,57438,Dabeiba,5234,4,res_country_state_co_05,base.co
57440,57440,Uramita,5842,4,res_country_state_co_05,base.co
57447,57447,Uramita,5842,4,res_country_state_co_05,base.co
57450,57450,Frontino,5284,4,res_country_state_co_05,base.co
57457,57457,Frontino,5284,4,res_country_state_co_05,base.co
57458,57458,Frontino,5284,4,res_country_state_co_05,base.co
57460,57460,Abriaquí,5004,4,res_country_state_co_05,base.co
57467,57467,Abriaquí,5004,4,res_country_state_co_05,base.co
57810,57810,San Juan De Urabá,5659,4,res_country_state_co_05,base.co
57817,57817,San Juan De Urabá,5659,4,res_country_state_co_05,base.co
57820,57820,Arboletes,5051,4,res_country_state_co_05,base.co
57827,57827,Arboletes,5051,4,res_country_state_co_05,base.co
57828,57828,Arboletes,5051,4,res_country_state_co_05,base.co
57829,57829,Arboletes,5051,4,res_country_state_co_05,base.co
57830,57830,San Pedro De Urabá,5665,4,res_country_state_co_05,base.co
57837,57837,San Pedro De Urabá,5665,4,res_country_state_co_05,base.co
57838,57838,San Pedro De Urabá,5665,4,res_country_state_co_05,base.co
57839,57839,San Pedro De Urabá,5665,4,res_country_state_co_05,base.co
57840,57840,Apartadó,5045,4,res_country_state_co_05,base.co
57841,57841,Apartadó,5045,4,res_country_state_co_05,base.co
57847,57847,Apartadó,5045,4,res_country_state_co_05,base.co
57850,57850,Carepa,5147,4,res_country_state_co_05,base.co
57857,57857,Carepa,5147,4,res_country_state_co_05,base.co
57858,57858,Carepa,5147,4,res_country_state_co_05,base.co
57860,57860,Turbo,5837,4,res_country_state_co_05,base.co
57867,57867,Turbo,5837,4,res_country_state_co_05,base.co
57868,57868,Turbo,5837,4,res_country_state_co_05,base.co
57869,57869,Turbo,5837,4,res_country_state_co_05,base.co
57870,57870,Necoclí,5490,4,res_country_state_co_05,base.co
57877,57877,Necoclí,5490,4,res_country_state_co_05,base.co
57878,57878,Necoclí,5490,4,res_country_state_co_05,base.co
80001,80001,Barranquilla,8001,5,res_country_state_co_08,base.co
80002,80002,Barranquilla,8001,5,res_country_state_co_08,base.co
80003,80003,Barranquilla,8001,5,res_country_state_co_08,base.co
80004,80004,Barranquilla,8001,5,res_country_state_co_08,base.co
80005,80005,Barranquilla,8001,5,res_country_state_co_08,base.co
80006,80006,Barranquilla,8001,5,res_country_state_co_08,base.co
80007,80007,Barranquilla,8001,5,res_country_state_co_08,base.co
80010,80010,Barranquilla,8001,5,res_country_state_co_08,base.co
80011,80011,Barranquilla,8001,5,res_country_state_co_08,base.co
80012,80012,Barranquilla,8001,5,res_country_state_co_08,base.co
80013,80013,Barranquilla,8001,5,res_country_state_co_08,base.co
80014,80014,Barranquilla,8001,5,res_country_state_co_08,base.co
80015,80015,Barranquilla,8001,5,res_country_state_co_08,base.co
80016,80016,Barranquilla,8001,5,res_country_state_co_08,base.co
80020,80020,Barranquilla,8001,5,res_country_state_co_08,base.co
81001,81001,Puerto Colombia,8573,5,res_country_state_co_08,base.co
81007,81007,Puerto Colombia,8573,5,res_country_state_co_08,base.co
81008,81008,Puerto Colombia,8573,5,res_country_state_co_08,base.co
81020,81020,Tubará,8832,5,res_country_state_co_08,base.co
81027,81027,Tubará,8832,5,res_country_state_co_08,base.co
81028,81028,Tubará,8832,5,res_country_state_co_08,base.co
81040,81040,Juan De Acosta,8372,5,res_country_state_co_08,base.co
81047,81047,Juan De Acosta,8372,5,res_country_state_co_08,base.co
81048,81048,Juan De Acosta,8372,5,res_country_state_co_08,base.co
81060,81060,Piojó,8549,5,res_country_state_co_08,base.co
81067,81067,Piojó,8549,5,res_country_state_co_08,base.co
82001,82001,Galapa,8296,5,res_country_state_co_08,base.co
82007,82007,Galapa,8296,5,res_country_state_co_08,base.co
82020,82020,Baranoa,8078,5,res_country_state_co_08,base.co
82027,82027,Baranoa,8078,5,res_country_state_co_08,base.co
82028,82028,Baranoa,8078,5,res_country_state_co_08,base.co
82040,82040,Polonuevo,8558,5,res_country_state_co_08,base.co
82047,82047,Polonuevo,8558,5,res_country_state_co_08,base.co
82060,82060,Usiacurí,8849,5,res_country_state_co_08,base.co
82067,82067,Usiacurí,8849,5,res_country_state_co_08,base.co
83001,83001,Soledad,8758,5,res_country_state_co_08,base.co
83002,83002,Soledad,8758,5,res_country_state_co_08,base.co
83003,83003,Soledad,8758,5,res_country_state_co_08,base.co
83004,83004,Soledad,8758,5,res_country_state_co_08,base.co
83005,83005,Soledad,8758,5,res_country_state_co_08,base.co
83006,83006,Soledad,8758,5,res_country_state_co_08,base.co
83007,83007,Soledad,8758,5,res_country_state_co_08,base.co
83010,83010,Soledad,8758,5,res_country_state_co_08,base.co
83020,83020,Malambo,8433,5,res_country_state_co_08,base.co
83021,83021,Malambo,8433,5,res_country_state_co_08,base.co
83027,83027,Malambo,8433,5,res_country_state_co_08,base.co
83028,83028,Malambo,8433,5,res_country_state_co_08,base.co
83040,83040,Sabanagrande,8634,5,res_country_state_co_08,base.co
83047,83047,Sabanagrande,8634,5,res_country_state_co_08,base.co
83060,83060,Santo Tomás,8685,5,res_country_state_co_08,base.co
83067,83067,Santo Tomás,8685,5,res_country_state_co_08,base.co
83080,83080,Palmar De Varela,8520,5,res_country_state_co_08,base.co
83087,83087,Palmar De Varela,8520,5,res_country_state_co_08,base.co
84001,84001,Ponedera,8560,5,res_country_state_co_08,base.co
84007,84007,Ponedera,8560,5,res_country_state_co_08,base.co
84008,84008,Ponedera,8560,5,res_country_state_co_08,base.co
84020,84020,Candelaria,8141,5,res_country_state_co_08,base.co
84027,84027,Candelaria,8141,5,res_country_state_co_08,base.co
84040,84040,Campo De La Cruz,8137,5,res_country_state_co_08,base.co
84047,84047,Campo De La Cruz,8137,5,res_country_state_co_08,base.co
84060,84060,Suan,8770,5,res_country_state_co_08,base.co
84067,84067,Suan,8770,5,res_country_state_co_08,base.co
84080,84080,Santa Lucía,8675,5,res_country_state_co_08,base.co
