id,name,zip_id:id
1,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991001
2,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991007
3,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991008
4,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991009
5,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991017
6,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991018
7,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991019
8,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991027
9,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991028
10,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991029
11,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991037
12,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991038
13,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991039
14,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991047
15,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991048
16,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991049
17,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991057
18,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991058
19,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO991059
20,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992001
21,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992007
22,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992008
23,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992009
24,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992017
25,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992018
26,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO992050
27,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO995007
28,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO995008
29,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO995009
30,ANDALUCÍA,l10n_co_base_location.CO050001
31,LA FRANCIA,l10n_co_base_location.CO050001
32,LA FRONTERA,l10n_co_base_location.CO050001
33,LA ISLA,l10n_co_base_location.CO050001
34,PABLO VI,l10n_co_base_location.CO050001
35,PLAYÓN DE LOS COMUNEROS,l10n_co_base_location.CO050001
36,VILLA DEL SOCORRO,l10n_co_base_location.CO050001
37,VILLA NIZA,l10n_co_base_location.CO050001
38,ALDEA PABLO VI,l10n_co_base_location.CO050002
39,CARPINELO,l10n_co_base_location.CO050002
40,EL COMPROMISO,l10n_co_base_location.CO050002
41,LA AVANZADA,l10n_co_base_location.CO050002
42,LA ESPERANZA NO.2,l10n_co_base_location.CO050002
43,POPULAR,l10n_co_base_location.CO050002
44,SANTO DOMINGO SAVIO NO.1,l10n_co_base_location.CO050002
45,SANTO DOMINGO SAVIO NO.2,l10n_co_base_location.CO050002
46,GRANIZAL,l10n_co_base_location.CO050003
47,LA ROSA,l10n_co_base_location.CO050003
48,MOSCÚ NO.1,l10n_co_base_location.CO050003
49,MOSCÚ NO.2,l10n_co_base_location.CO050003
50,SAN PABLO,l10n_co_base_location.CO050003
51,SANTA CRUZ,l10n_co_base_location.CO050003
52,VILLA GUADALUPE,l10n_co_base_location.CO050003
53,ARANJUEZ,l10n_co_base_location.CO050004
54,BERLIN,l10n_co_base_location.CO050004
55,BERMEJAL,l10n_co_base_location.CO050004
56,LOS ALAMOS,l10n_co_base_location.CO050004
57,LA PIÑUELA,l10n_co_base_location.CO050004
58,PALERMO,l10n_co_base_location.CO050004
59,SAN ISIDRO,l10n_co_base_location.CO050004
60,CAMPO VALDÉS NO.2,l10n_co_base_location.CO050005
61,LA SALLE,l10n_co_base_location.CO050005
62,LAS GRANJAS,l10n_co_base_location.CO050005
63,MARÍA CANO,l10n_co_base_location.CO050005
64,CARAMBOLAS,l10n_co_base_location.CO050005
65,ORIENTE,l10n_co_base_location.CO050005
66,SAN JOSÉ LA CIMA NO.1,l10n_co_base_location.CO050005
67,SAN JOSÉ LA CIMA NO.2,l10n_co_base_location.CO050005
68,SANTA INÉS,l10n_co_base_location.CO050005
69,BRASILIA,l10n_co_base_location.CO050006
70,CAMPO VALDÉS NO.1,l10n_co_base_location.CO050006
71,LAS ESMERALDAS,l10n_co_base_location.CO050006
72,MIRANDA,l10n_co_base_location.CO050006
73,MORAVIA,l10n_co_base_location.CO050006
74,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO050007
75,EL CHAGUALO,l10n_co_base_location.CO050010
76,ESTACIÓN VILLA,l10n_co_base_location.CO050010
77,HOSPITAL SAN VICENTE DE PAÚL,l10n_co_base_location.CO050010
78,JARDÍN BOTÁNICO,l10n_co_base_location.CO050010
79,JESÚS NAZARENO,l10n_co_base_location.CO050010
80,MANRIQUE CENTRAL NO.1,l10n_co_base_location.CO050010
81,PARQUE NORTE,l10n_co_base_location.CO050010
82,SAN BENITO,l10n_co_base_location.CO050010
83,SAN PEDRO,l10n_co_base_location.CO050010
84,SEVILLA,l10n_co_base_location.CO050010
85,UNIVERSIDAD DE ANTIOQUIA,l10n_co_base_location.CO050010
86,BATALLÓN GIRARDOT,l10n_co_base_location.CO050011
87,EL POMAR,l10n_co_base_location.CO050011
88,EL RAIZAL,l10n_co_base_location.CO050011
89,LA CRUZ,l10n_co_base_location.CO050011
90,MANRIQUE CENTRAL NO.2,l10n_co_base_location.CO050011
91,MANRIQUE ORIENTAL,l10n_co_base_location.CO050011
92,VERSALLES NO.1,l10n_co_base_location.CO050011
93,VERSALLES NO.2,l10n_co_base_location.CO050011
94,BOSTON,l10n_co_base_location.CO050012
95,LA CANDELARIA,l10n_co_base_location.CO050012
96,LA MANSIÓN,l10n_co_base_location.CO050012
97,LOS ÁNGELES,l10n_co_base_location.CO050012
98,PRADO,l10n_co_base_location.CO050012
99,SAN MIGUEL,l10n_co_base_location.CO050012
100,VILLA HERMOSA,l10n_co_base_location.CO050012
101,VILLA NUEVA,l10n_co_base_location.CO050012
102,BARRIO CAYCEDO,l10n_co_base_location.CO050013
103,EL PINAL,l10n_co_base_location.CO050013
104,ENCISO,l10n_co_base_location.CO050013
105,LA LADERA,l10n_co_base_location.CO050013
106,LA LIBERTAD,l10n_co_base_location.CO050013
107,LLANADITAS,l10n_co_base_location.CO050013
108,LOS MANGOS,l10n_co_base_location.CO050013
109,SUCRE,l10n_co_base_location.CO050013
110,TRECE DE NOVIEMBRE,l10n_co_base_location.CO050013
111,ALEJANDRO ECHAVARRÍA,l10n_co_base_location.CO050014
112,BARRIOS DE JESÚS,l10n_co_base_location.CO050014
113,JUAN PABLO II,l10n_co_base_location.CO050014
114,LA SIERRA,l10n_co_base_location.CO050014
115,LAS ESTANCIAS,l10n_co_base_location.CO050014
116,OCHO DE MARZO,l10n_co_base_location.CO050014
117,SAN ANTONIO,l10n_co_base_location.CO050014
118,VILLA LILLIAM,l10n_co_base_location.CO050014
119,VILLA TURBAY,l10n_co_base_location.CO050014
120,VILLATINA,l10n_co_base_location.CO050014
121,CALLE NUEVA,l10n_co_base_location.CO050014
122,CALLE NUEVA,l10n_co_base_location.CO050015
123,CENTRO ADMINISTRATIVO,l10n_co_base_location.CO050015
124,CORAZÓN DE JESÚS - BARRIO TRISTE,l10n_co_base_location.CO050015
125,GUAYAQUIL,l10n_co_base_location.CO050015
126,LA ALPUJARRA,l10n_co_base_location.CO050015
127,PERPETUO SOCORRO,l10n_co_base_location.CO050015
128,ASOMADERA NO.1,l10n_co_base_location.CO050016
129,BARRIO COLÓN,l10n_co_base_location.CO050016
130,BOMBONÁ NO.1,l10n_co_base_location.CO050016
131,BUENOS AIRES,l10n_co_base_location.CO050016
132,EL SALVADOR,l10n_co_base_location.CO050016
133,GERONA,l10n_co_base_location.CO050016
134,LAS PALMAS,l10n_co_base_location.CO050016
135,SAN DIEGO,l10n_co_base_location.CO050016
136,SANTA ELENA,l10n_co_base_location.CO050017
137,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO050018
138,BOMBONÁ NO.2,l10n_co_base_location.CO050020
139,CATALUÑA,l10n_co_base_location.CO050020
140,LA MILAGROSA,l10n_co_base_location.CO050020
141,LORETO,l10n_co_base_location.CO050020
142,LOS CERROS EL VERGEL,l10n_co_base_location.CO050020
143,MIRAFLORES,l10n_co_base_location.CO050020
144,ALTOS DEL POBLADO,l10n_co_base_location.CO050021
145,ASOMADERA NO.2,l10n_co_base_location.CO050021
146,ASOMADERA NO.3,l10n_co_base_location.CO050021
147,BARRIO COLOMBIA,l10n_co_base_location.CO050021
148,CASTROPOL,l10n_co_base_location.CO050021
149,EL POBLADO,l10n_co_base_location.CO050021
150,EL TESORO,l10n_co_base_location.CO050021
151,LA FLORIDA,l10n_co_base_location.CO050021
152,LALINDE,l10n_co_base_location.CO050021
153,LAS LOMAS NO.1,l10n_co_base_location.CO050021
154,LAS LOMAS NO.2,l10n_co_base_location.CO050021
155,MANILA,l10n_co_base_location.CO050021
156,VILLA CARLOTA,l10n_co_base_location.CO050021
157,ALEJANDRÍA,l10n_co_base_location.CO050022
158,ASTORGA,l10n_co_base_location.CO050022
159,EL CASTILLO,l10n_co_base_location.CO050022
160,EL DIAMANTE NO.2,l10n_co_base_location.CO050022
161,LA AGUACATALA,l10n_co_base_location.CO050022
162,LOS BALSOS NO.1,l10n_co_base_location.CO050022
163,LOS BALSOS NO.2,l10n_co_base_location.CO050022
164,LOS NARANJOS,l10n_co_base_location.CO050022
165,PATIO BONITO,l10n_co_base_location.CO050022
166,SAN LUCAS,l10n_co_base_location.CO050022
167,SANTA MARÍA DE LOS ÁNGELES,l10n_co_base_location.CO050022
168,EL RINCÓN,l10n_co_base_location.CO050023
169,EL RODEO,l10n_co_base_location.CO050023
170,GUAYABAL,l10n_co_base_location.CO050023
171,LA COLINA,l10n_co_base_location.CO050023
172,LA HONDONADA,l10n_co_base_location.CO050023
173,LA MOTA,l10n_co_base_location.CO050023
174,CAMPO AMOR,l10n_co_base_location.CO050024
175,CRISTO REY,l10n_co_base_location.CO050024
176,PARQUE JUAN PABLO II,l10n_co_base_location.CO050024
177,SANTA FÉ,l10n_co_base_location.CO050024
178,TENCHE,l10n_co_base_location.CO050024
179,TRINIDAD,l10n_co_base_location.CO050024
180,DIEGO ECHAVARRÍA,l10n_co_base_location.CO050025
181,GRANADA,l10n_co_base_location.CO050025
182,LAS PLAYAS,l10n_co_base_location.CO050025
183,SAN BERNARDO,l10n_co_base_location.CO050025
184,ALTAVISTA,l10n_co_base_location.CO050026
185,AREA DE EXPANSIÓN ALTAVISTA,l10n_co_base_location.CO050026
186,LA GLORIA,l10n_co_base_location.CO050026
187,LA LOMA DE LOS BERNAL,l10n_co_base_location.CO050026
188,LA PALMA,l10n_co_base_location.CO050026
189,LAS VIOLETAS,l10n_co_base_location.CO050026
190,LOS ALPES,l10n_co_base_location.CO050026
191,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO050027
192,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO050028
193,SAN ANTONIO DE PRADO,l10n_co_base_location.CO050029
194,BELÉN,l10n_co_base_location.CO050030
195,CERRO NUTIBARA,l10n_co_base_location.CO050030
196,EL NOGAL,l10n_co_base_location.CO050030
197,LOS ALMENDROS,l10n_co_base_location.CO050030
198,FÁTIMA,l10n_co_base_location.CO050030
199,LOS CONQUISTADORES,l10n_co_base_location.CO050030
200,MIRAVALLE,l10n_co_base_location.CO050030
201,ROSALES,l10n_co_base_location.CO050030
202,BOLIVARIANA,l10n_co_base_location.CO050031
203,EL VELÓDROMO,l10n_co_base_location.CO050031
204,FLORIDA NUEVA,l10n_co_base_location.CO050031
205,LAS ACACIAS,l10n_co_base_location.CO050031
206,LAURELES,l10n_co_base_location.CO050031
207,LORENA,l10n_co_base_location.CO050031
208,LOS PINOS,l10n_co_base_location.CO050031
209,NARANJAL,l10n_co_base_location.CO050031
210,SAN JOAQUÍN,l10n_co_base_location.CO050031
211,U.P.B,l10n_co_base_location.CO050031
212,BARRIO CRISTÓBAL,l10n_co_base_location.CO050032
213,BELENCITO,l10n_co_base_location.CO050032
214,CAMPO ALEGRE,l10n_co_base_location.CO050032
215,EL DANUBIO,l10n_co_base_location.CO050032
216,LA AMÉRICA,l10n_co_base_location.CO050032
217,LA CASTELLANA,l10n_co_base_location.CO050032
218,LA FLORESTA,l10n_co_base_location.CO050032
219,LAS MERCEDES,l10n_co_base_location.CO050032
220,NUEVA VILLA DEL ABURRÁ,l10n_co_base_location.CO050032
221,SANTA MÓNICA,l10n_co_base_location.CO050032
222,SANTA TERESITA,l10n_co_base_location.CO050032
223,SIMÓN BOLÍVAR,l10n_co_base_location.CO050032
224,ANTONIO NARIÑO,l10n_co_base_location.CO050033
225,BETANIA,l10n_co_base_location.CO050033
226,EDUARDO SANTOS,l10n_co_base_location.CO050033
227,EL CORAZÓN,l10n_co_base_location.CO050033
228,EL SALADO,l10n_co_base_location.CO050033
229,EL SOCORRO,l10n_co_base_location.CO050033
230,LAS INDEPENDENCIAS,l10n_co_base_location.CO050033
231,NUEVOS CONQUISTADORES,l10n_co_base_location.CO050033
232,SAN JAVIER NO.1,l10n_co_base_location.CO050033
233,SAN JAVIER NO.2,l10n_co_base_location.CO050033
234,SANTA LUCÍA,l10n_co_base_location.CO050033
235,VEINTE DE JULIO,l10n_co_base_location.CO050033
236,ALTAMIRA,l10n_co_base_location.CO050034
237,BATALLÓN CUARTA BRIGADA,l10n_co_base_location.CO050034
238,BOSQUES DE SAN PABLO,l10n_co_base_location.CO050034
239,CARIBE,l10n_co_base_location.CO050034
240,CARLOS E. RESTREPO,l10n_co_base_location.CO050034
241,CERRO EL VOLADOR,l10n_co_base_location.CO050034
242,CUARTA BRIGADA,l10n_co_base_location.CO050034
243,LA IGUANÁ,l10n_co_base_location.CO050034
244,ESTADIO,l10n_co_base_location.CO050034
245,FACULTAD DE MINAS U. NACIONAL,l10n_co_base_location.CO050034
246,FACULTAD VETERINARIA Y ZOOTECNIA U.DE.A.,l10n_co_base_location.CO050034
247,LA PILARICA,l10n_co_base_location.CO050034
248,LOS COLORES,l10n_co_base_location.CO050034
249,AREA DE EXPANSIÓN SAN CRISTÓBAL,l10n_co_base_location.CO050035
250,BLANQUIZAL,l10n_co_base_location.CO050035
251,CALASANZ,l10n_co_base_location.CO050035
252,CALASANZ PARTE ALTA,l10n_co_base_location.CO050035
253,EL PESEBRE,l10n_co_base_location.CO050035
254,FERRINI,l10n_co_base_location.CO050035
255,JUAN XXIII LA QUIEBRA,l10n_co_base_location.CO050035
256,LA PRADERA,l10n_co_base_location.CO050035
257,LOS ALCÁZARES,l10n_co_base_location.CO050035
258,METROPOLITANO,l10n_co_base_location.CO050035
259,OLAYA HERRERA,l10n_co_base_location.CO050035
260,SANTA ROSA DE LIMA,l10n_co_base_location.CO050035
261,CUCARACHO,l10n_co_base_location.CO050036
262,FUENTE CLARA,l10n_co_base_location.CO050036
263,ROBLEDO,l10n_co_base_location.CO050036
264,SANTA MARGARITA,l10n_co_base_location.CO050036
265,SAN CRISTÓBAL,l10n_co_base_location.CO050037
266,ALFONSO LOPEZ,l10n_co_base_location.CO050040
267,CÓRDOBA,l10n_co_base_location.CO050040
268,CEMENTERIO UNIVERSAL,l10n_co_base_location.CO050040
269,FRANCISCO ANTONIO ZEA,l10n_co_base_location.CO050040
270,KENNEDY,l10n_co_base_location.CO050040
271,LOPEZ DE MESA,l10n_co_base_location.CO050040
272,OLEODUCTO,l10n_co_base_location.CO050040
273,TERMINAL DE TRANSPORTE,l10n_co_base_location.CO050040
274,AURES NO.1,l10n_co_base_location.CO050041
275,AURES NO.2,l10n_co_base_location.CO050041
276,BELLO HORIZONTE,l10n_co_base_location.CO050041
277,EL DIAMANTE,l10n_co_base_location.CO050041
278,PALENQUE,l10n_co_base_location.CO050041
279,VILLA FLORA,l10n_co_base_location.CO050041
280,BELALCÁZAR,l10n_co_base_location.CO050042
281,CASTILLA,l10n_co_base_location.CO050042
282,GIRARDOT,l10n_co_base_location.CO050042
283,LA ESPERANZA,l10n_co_base_location.CO050042
284,PEDREGAL,l10n_co_base_location.CO050042
285,TRICENTENARIO,l10n_co_base_location.CO050042
286,DOCE DE OCTUBRE NO.1,l10n_co_base_location.CO050043
287,DOCE DE OCTUBRE NO.2,l10n_co_base_location.CO050043
288,EL TRIUNFO,l10n_co_base_location.CO050043
289,MIRADOR DEL DOCE,l10n_co_base_location.CO050043
290,PICACHITO,l10n_co_base_location.CO050043
291,PICACHO,l10n_co_base_location.CO050043
292,PROGRESO NO.2,l10n_co_base_location.CO050043
293,SAN MARTÍN DE PORRES,l10n_co_base_location.CO050043
294,BOYACÁ,l10n_co_base_location.CO050044
295,FLORENCIA,l10n_co_base_location.CO050044
296,HÉCTOR ABAD GÓMEZ,l10n_co_base_location.CO050044
297,LAS BRISAS,l10n_co_base_location.CO050044
298,PLAZA DE FERIAS,l10n_co_base_location.CO050044
299,SANTANDER,l10n_co_base_location.CO050044
300,TEJELO,l10n_co_base_location.CO050044
301,TOSCANA,l10n_co_base_location.CO050044
302,MONTECLARO,l10n_co_base_location.CO050047
303,PAJARITO,l10n_co_base_location.CO050047
304,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO050048
305,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051010
306,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051017
307,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051020
308,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051027
309,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051028
310,AURELIO MEJÍA,l10n_co_base_location.CO051030
311,CENTRO,l10n_co_base_location.CO051030
312,EL LLANO,l10n_co_base_location.CO051030
313,EL PARAÍSO,l10n_co_base_location.CO051030
314,GIRARDOTA NUEVA,l10n_co_base_location.CO051030
315,GUADALES,l10n_co_base_location.CO051030
316,GUAYACANES,l10n_co_base_location.CO051030
317,HATO GRANDE,l10n_co_base_location.CO051030
318,JUAN 23,l10n_co_base_location.CO051030
319,LA CEIBA,l10n_co_base_location.CO051030
320,LA FERREIRA,l10n_co_base_location.CO051030
321,LA FLORIDA,l10n_co_base_location.CO051030
322,MONTECARLO,l10n_co_base_location.CO051030
323,NARANJAL,l10n_co_base_location.CO051030
324,NUEVO HORIZONTE,l10n_co_base_location.CO051030
325,PALMAS DEL LLANO,l10n_co_base_location.CO051030
326,SALADO,l10n_co_base_location.CO051030
327,SAN JOSÉ,l10n_co_base_location.CO051030
328,SANTA ANA,l10n_co_base_location.CO051030
329,EL SOCORRO,l10n_co_base_location.CO051037
330,EL TIGRE,l10n_co_base_location.CO051037
331,LA MATA,l10n_co_base_location.CO051037
332,LA MATICA,l10n_co_base_location.CO051037
333,LOMA DE LOS OCHOA,l10n_co_base_location.CO051037
334,MERCEDES ABREGO,l10n_co_base_location.CO051037
335,POTRERITO,l10n_co_base_location.CO051037
336,CABECERA MUNICIPAL,l10n_co_base_location.CO051038
337,EL BARRO,l10n_co_base_location.CO051038
338,EL CANO,l10n_co_base_location.CO051038
339,EL MOLINO,l10n_co_base_location.CO051038
340,EL PALMAR,l10n_co_base_location.CO051038
341,EL PARAISO,l10n_co_base_location.CO051038
342,EL YARUMO,l10n_co_base_location.CO051038
343,FILO VERDE,l10n_co_base_location.CO051038
344,GUARNE,l10n_co_base_location.CO051038
345,JAMUNDÍ,l10n_co_base_location.CO051038
346,LA CALERA,l10n_co_base_location.CO051038
347,LA ENEA,l10n_co_base_location.CO051038
348,LA MEJIA,l10n_co_base_location.CO051038
349,LA PALMA,l10n_co_base_location.CO051038
350,LA CUCHILLAS,l10n_co_base_location.CO051038
351,PORTACHUELO,l10n_co_base_location.CO051038
352,SAN ANDRES,l10n_co_base_location.CO051038
353,SAN DIEGO,l10n_co_base_location.CO051038
354,SAN ESTEBAN ,l10n_co_base_location.CO051038
355,ASUNCIÓN (ALTA Y BAJA) GUADALAJARA,l10n_co_base_location.CO051040
356,AUTOPISTA (INDUSTRIAL),l10n_co_base_location.CO051040
357,CENTRO MIRAFLORES,l10n_co_base_location.CO051040
358,CHANGAI (NUCLEO URBANO),l10n_co_base_location.CO051040
359,CRISTO REY CUENCA VERDE,l10n_co_base_location.CO051040
360,EL MOJÓN,l10n_co_base_location.CO051040
361,EL PEDREGAL,l10n_co_base_location.CO051040
362,EL RECREO,l10n_co_base_location.CO051040
363,EL REMANSO,l10n_co_base_location.CO051040
364,FRANCISCO MENESES HORIZONTES,l10n_co_base_location.CO051040
365,FÁTIMA,l10n_co_base_location.CO051040
366,LA AZULITA,l10n_co_base_location.CO051040
367,LA LOMITA (LUNA LUNERA),l10n_co_base_location.CO051040
368,LA MI,l10n_co_base_location.CO051040
369,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051047
370,LAS CANTERAS,l10n_co_base_location.CO051048
371,ALTOS DE NIQUIA,l10n_co_base_location.CO051050
372,CIUDAD NIQUIA,l10n_co_base_location.CO051050
373,CIUDADELA DEL NORTE,l10n_co_base_location.CO051050
374,GUASIMALITO,l10n_co_base_location.CO051050
375,LA NAVARRA,l10n_co_base_location.CO051050
376,NIQUIA BIFAMILIAR,l10n_co_base_location.CO051050
377,PANAMERICANO,l10n_co_base_location.CO051050
378,QUITASOL,l10n_co_base_location.CO051050
379,ACEVEDO,l10n_co_base_location.CO051051
380,ACEVEDO BELLO,l10n_co_base_location.CO051051
381,ALCALÁ,l10n_co_base_location.CO051051
382,FONTIQUEÑO,l10n_co_base_location.CO051051
383,LA CAMILA,l10n_co_base_location.CO051051
384,LA ESTACIÓN,l10n_co_base_location.CO051051
385,LA GABRIELA,l10n_co_base_location.CO051051
386,LAS VEGAS,l10n_co_base_location.CO051051
387,SANTA RITA,l10n_co_base_location.CO051051
388,ZAMORA,l10n_co_base_location.CO051051
389,ZONA INDUSTRIAL NO 2,l10n_co_base_location.CO051051
390,ZONA INDUSTRIAL NO 3,l10n_co_base_location.CO051051
391,EL CAFETAL,l10n_co_base_location.CO051052
392,JOSÉ ANTONIO GALÁN,l10n_co_base_location.CO051052
393,LA ESMERALDA,l10n_co_base_location.CO051052
394,LA FLORIDA,l10n_co_base_location.CO051052
395,LA GRAN AVENIDA,l10n_co_base_location.CO051052
396,LA MADERA,l10n_co_base_location.CO051052
397,LA PRADERA,l10n_co_base_location.CO051052
398,LAS CABAÑAS,l10n_co_base_location.CO051052
399,LAS CABAÑITAS,l10n_co_base_location.CO051052
400,LOS SAUCES,l10n_co_base_location.CO051052
401,MARUCHENGA,l10n_co_base_location.CO051052
402,NUEVO,l10n_co_base_location.CO051052
403,PARÍS,l10n_co_base_location.CO051052
404,SALVADOR ALLENDE,l10n_co_base_location.CO051052
405,ALTAVISTA,l10n_co_base_location.CO051053
406,ANDALUCÍA,l10n_co_base_location.CO051053
407,CENTRAL,l10n_co_base_location.CO051053
408,CENTRO,l10n_co_base_location.CO051053
409,CONGOLO,l10n_co_base_location.CO051053
410,EL CAIRO,l10n_co_base_location.CO051053
411,EL ROSARIO,l10n_co_base_location.CO051053
412,ESPÍRITU SANTO,l10n_co_base_location.CO051053
413,LA MESA,l10n_co_base_location.CO051053
414,LAS GRANJAS,l10n_co_base_location.CO051053
415,MANCHESTER,l10n_co_base_location.CO051053
416,MILAGROSA,l10n_co_base_location.CO051053
417,NAZARETH,l10n_co_base_location.CO051053
418,PRADO,l10n_co_base_location.CO051053
419,PUERTO BELLO,l10n_co_base_location.CO051053
420,PÉREZ,l10n_co_base_location.CO051053
421,RINCÓN SANTO,l10n_co_base_location.CO051053
422,SALENTO,l10n_co_base_location.CO051053
423,SAN JOSÉ OBRERO,l10n_co_base_location.CO051053
424,SANTA ANA,l10n_co_base_location.CO051053
425,SUÁREZ,l10n_co_base_location.CO051053
426,ZONA INDUSTRIAL NO 1,l10n_co_base_location.CO051053
427,BELLAVISTA,l10n_co_base_location.CO051054
428,BRICEÑO,l10n_co_base_location.CO051054
429,BUENOS AIRES,l10n_co_base_location.CO051054
430,EL CARMELO,l10n_co_base_location.CO051054
431,EL DUCADO,l10n_co_base_location.CO051054
432,EL MIRADOR,l10n_co_base_location.CO051054
433,EL PORVENIR,l10n_co_base_location.CO051054
434,LA ALDEA,l10n_co_base_location.CO051054
435,LA PRIMAVERA,l10n_co_base_location.CO051054
436,LA SELVA,l10n_co_base_location.CO051054
437,LOS ALPES,l10n_co_base_location.CO051054
438,MARCO TULIO HENAO,l10n_co_base_location.CO051054
439,PACHELLY,l10n_co_base_location.CO051054
440,PARAÍSO,l10n_co_base_location.CO051054
441,PLAYA RICA,l10n_co_base_location.CO051054
442,SAN GABRIEL,l10n_co_base_location.CO051054
443,SAN MARTÍN,l10n_co_base_location.CO051054
444,TRAPICHE,l10n_co_base_location.CO051054
445,URAPANES,l10n_co_base_location.CO051054
446,VILLAS DEL SOL,l10n_co_base_location.CO051054
447,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051057
448,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051058
449,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051059
450,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051070
451,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051077
452,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051410
453,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051417
454,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051420
455,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051427
456,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051430
457,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051437
458,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051440
459,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051447
460,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051448
461,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051450
462,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051457
463,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051460
464,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051467
465,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051468
466,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051810
467,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051817
468,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051818
469,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051820
470,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051827
471,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051830
472,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051837
473,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051838
474,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051840
475,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051847
476,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051850
477,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051857
478,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051858
479,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051860
480,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051867
481,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO051868
482,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO052010
483,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO052017
484,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO052018
485,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO052020
486,SIN INFORMACION DE BARRIOS,l10n_co_base_location.CO052027
